L1-D01-g.bmp,646,417,654,425,synapse
L1-D01-g.bmp,648,414,656,422,synapse
L1-D01-g.bmp,680,415,688,423,synapse
L1-D01-g.bmp,693,422,701,430,synapse
L1-D01-g.bmp,692,418,700,426,synapse
L1-D01-g.bmp,715,473,723,481,synapse
L1-D01-g.bmp,713,468,721,476,synapse
L1-D01-g.bmp,707,469,715,477,synapse
L1-D01-g.bmp,684,454,692,462,synapse
L1-D01-g.bmp,672,470,680,478,synapse
L1-D01-g.bmp,624,500,632,508,synapse
L1-D01-g.bmp,616,505,624,513,synapse
L1-D01-g.bmp,608,503,616,511,synapse
L1-D01-g.bmp,598,509,606,517,synapse
L1-D01-g.bmp,602,513,610,521,synapse
L1-D01-g.bmp,556,458,564,466,synapse
L1-D01-g.bmp,655,498,663,506,synapse
L1-D01-g.bmp,669,481,677,489,synapse
L1-D01-g.bmp,685,477,693,485,synapse
L1-D01-g.bmp,681,482,689,490,synapse
L1-D01-g.bmp,689,481,697,489,synapse
L1-D01-g.bmp,691,491,699,499,synapse
L1-D01-g.bmp,680,495,688,503,synapse
L1-D01-g.bmp,676,488,684,496,synapse
L1-D01-g.bmp,619,469,627,477,synapse
L1-D01-g.bmp,644,504,652,512,synapse
L1-D01-g.bmp,641,509,649,517,synapse
L1-D01-g.bmp,485,501,493,509,synapse
L1-D01-g.bmp,481,496,489,504,synapse
L1-D01-g.bmp,480,500,488,508,synapse
L1-D01-g.bmp,480,506,488,514,synapse
L1-D01-g.bmp,429,505,437,513,synapse
L1-D01-g.bmp,474,519,482,527,synapse
L1-D01-g.bmp,457,505,465,513,synapse
L1-D01-g.bmp,443,504,451,512,synapse
L1-D01-g.bmp,447,518,455,526,synapse
L1-D01-g.bmp,453,528,461,536,synapse
L1-D01-g.bmp,449,528,457,536,synapse
L1-D01-g.bmp,343,489,351,497,synapse
L1-D01-g.bmp,346,502,354,510,synapse
L1-D01-g.bmp,358,513,366,521,synapse
L1-D01-g.bmp,362,507,370,515,synapse
L1-D01-g.bmp,376,510,384,518,synapse
L1-D01-g.bmp,378,515,386,523,synapse
L1-D01-g.bmp,386,488,394,496,synapse
L1-D01-g.bmp,404,466,412,474,synapse
L1-D01-g.bmp,515,515,523,523,synapse
L1-D01-g.bmp,501,516,509,524,synapse
L1-D01-g.bmp,487,524,495,532,synapse
L1-D01-g.bmp,408,532,416,540,synapse
L1-D01-g.bmp,416,514,424,522,synapse
L1-D01-g.bmp,386,539,394,547,synapse
L1-D01-g.bmp,403,547,411,555,synapse
L1-D01-g.bmp,418,543,426,551,synapse
L1-D01-g.bmp,423,546,431,554,synapse
L1-D01-g.bmp,429,546,437,554,synapse
L1-D01-g.bmp,617,535,625,543,synapse
L1-D01-g.bmp,611,527,619,535,synapse
L1-D01-g.bmp,574,530,582,538,synapse
L1-D01-g.bmp,555,532,563,540,synapse
L1-D01-g.bmp,555,535,563,543,synapse
L1-D01-g.bmp,565,527,573,535,synapse
L1-D01-g.bmp,649,553,657,561,synapse
L1-D01-g.bmp,599,562,607,570,synapse
L1-D01-g.bmp,596,566,604,574,synapse
L1-D01-g.bmp,592,560,600,568,synapse
L1-D01-g.bmp,593,542,601,550,synapse
L1-D01-g.bmp,585,543,593,551,synapse
L1-D01-g.bmp,585,537,593,545,synapse
L1-D01-g.bmp,669,556,677,564,synapse
L1-D01-g.bmp,679,558,687,566,synapse
L1-D01-g.bmp,725,533,733,541,synapse
L1-D01-g.bmp,727,552,735,560,synapse
L1-D01-g.bmp,720,561,728,569,synapse
L1-D01-g.bmp,745,588,753,596,synapse
L1-D01-g.bmp,650,578,658,586,synapse
L1-D01-g.bmp,586,571,594,579,synapse
L1-D01-g.bmp,606,548,614,556,synapse
L1-D01-g.bmp,515,564,523,572,synapse
L1-D01-g.bmp,521,562,529,570,synapse
L1-D01-g.bmp,557,558,565,566,synapse
L1-D01-g.bmp,545,588,553,596,synapse
L1-D01-g.bmp,541,594,549,602,synapse
L1-D01-g.bmp,559,600,567,608,synapse
L1-D01-g.bmp,552,594,560,602,synapse
L1-D01-g.bmp,579,568,587,576,synapse
L1-D01-g.bmp,458,563,466,571,synapse
L1-D01-g.bmp,456,566,464,574,synapse
L1-D01-g.bmp,463,571,471,579,synapse
L1-D01-g.bmp,392,549,400,557,synapse
L1-D01-g.bmp,379,554,387,562,synapse
L1-D01-g.bmp,347,553,355,561,synapse
L1-D01-g.bmp,341,556,349,564,synapse
L1-D01-g.bmp,340,548,348,556,synapse
L1-D01-g.bmp,335,556,343,564,synapse
L1-D01-g.bmp,329,555,337,563,synapse
L1-D01-g.bmp,313,551,321,559,synapse
L1-D01-g.bmp,299,518,307,526,synapse
L1-D01-g.bmp,401,566,409,574,synapse
L1-D01-g.bmp,403,572,411,580,synapse
L1-D01-g.bmp,397,575,405,583,synapse
L1-D01-g.bmp,386,575,394,583,synapse
L1-D01-g.bmp,379,576,387,584,synapse
L1-D01-g.bmp,375,581,383,589,synapse
L1-D01-g.bmp,370,583,378,591,synapse
L1-D01-g.bmp,363,581,371,589,synapse
L1-D01-g.bmp,354,582,362,590,synapse
L1-D01-g.bmp,328,564,336,572,synapse
L1-D01-g.bmp,316,569,324,577,synapse
L1-D01-g.bmp,317,562,325,570,synapse
L1-D01-g.bmp,313,576,321,584,synapse
L1-D01-g.bmp,316,604,324,612,synapse
L1-D01-g.bmp,325,614,333,622,synapse
L1-D01-g.bmp,418,600,426,608,synapse
L1-D01-g.bmp,383,617,391,625,synapse
L1-D01-g.bmp,365,604,373,612,synapse
L1-D01-g.bmp,525,620,533,628,synapse
L1-D01-g.bmp,506,633,514,641,synapse
L1-D01-g.bmp,641,589,649,597,synapse
L1-D01-g.bmp,519,463,527,471,synapse
L1-D01-g.bmp,516,469,524,477,synapse
L1-D01-g.bmp,528,484,536,492,synapse
L1-D01-g.bmp,534,487,542,495,synapse
L1-D01-g.bmp,539,492,547,500,synapse
L1-D01-g.bmp,671,452,679,460,synapse
L1-D01-g.bmp,703,462,711,470,synapse
L1-D01-g.bmp,741,485,749,493,synapse
L1-D01-g.bmp,773,487,781,495,synapse
L1-D01-g.bmp,806,470,814,478,synapse
L1-D01-g.bmp,803,480,811,488,synapse
L1-D01-g.bmp,779,580,787,588,synapse
L1-D01-g.bmp,688,391,696,399,synapse
L1-D01-g.bmp,691,396,699,404,synapse
L1-D01-g.bmp,697,400,705,408,synapse
L1-D01-g.bmp,707,397,715,405,synapse
L1-D01-g.bmp,686,399,694,407,synapse
L1-D01-g.bmp,687,408,695,416,synapse
L1-D01-g.bmp,671,419,679,427,synapse
L1-D01-g.bmp,644,432,652,440,synapse
L1-D01-g.bmp,669,608,677,616,synapse
L1-D01-g.bmp,670,604,678,612,synapse
L1-D01-g.bmp,635,619,643,627,synapse
L1-D01-g.bmp,636,616,644,624,synapse
L1-D01-g.bmp,562,623,570,631,synapse
L1-D01-g.bmp,481,638,489,646,synapse
L1-D01-g.bmp,415,635,423,643,synapse
L1-D01-g.bmp,373,625,381,633,synapse
L1-D01-g.bmp,368,644,376,652,synapse
L1-D01-g.bmp,364,653,372,661,synapse
L1-D01-g.bmp,358,656,366,664,synapse
L1-D01-g.bmp,357,647,365,655,synapse
L1-D01-g.bmp,351,653,359,661,synapse
L1-D01-g.bmp,374,680,382,688,synapse
L1-D01-g.bmp,369,687,377,695,synapse
L1-D01-g.bmp,385,658,393,666,synapse
L1-D01-g.bmp,388,670,396,678,synapse
L1-D01-g.bmp,395,672,403,680,synapse
L1-D01-g.bmp,365,702,373,710,synapse
L1-D01-g.bmp,373,707,381,715,synapse
L1-D01-g.bmp,360,706,368,714,synapse
L1-D01-g.bmp,364,709,372,717,synapse
L1-D01-g.bmp,356,718,364,726,synapse
L1-D01-g.bmp,357,724,365,732,synapse
L1-D01-g.bmp,338,732,346,740,synapse
L1-D01-g.bmp,464,703,472,711,synapse
L1-D01-g.bmp,464,698,472,706,synapse
L1-D01-g.bmp,527,680,535,688,synapse
L1-D01-g.bmp,531,706,539,714,synapse
L1-D01-g.bmp,519,703,527,711,synapse
L1-D01-g.bmp,516,707,524,715,synapse
L1-D01-g.bmp,508,713,516,721,synapse
L1-D01-g.bmp,502,713,510,721,synapse
L1-D01-g.bmp,490,741,498,749,synapse
L1-D01-g.bmp,505,739,513,747,synapse
L1-D01-g.bmp,462,735,470,743,synapse
L1-D01-g.bmp,458,725,466,733,synapse
L1-D01-g.bmp,462,722,470,730,synapse
L1-D01-g.bmp,441,738,449,746,synapse
L1-D01-g.bmp,437,746,445,754,synapse
L1-D01-g.bmp,427,748,435,756,synapse
L1-D01-g.bmp,419,744,427,752,synapse
L1-D01-g.bmp,410,749,418,757,synapse
L1-D01-g.bmp,417,759,425,767,synapse
L1-D01-g.bmp,368,781,376,789,synapse
L1-D01-g.bmp,356,776,364,784,synapse
L1-D01-g.bmp,487,785,495,793,synapse
L1-D01-g.bmp,481,761,489,769,synapse
L1-D01-g.bmp,466,769,474,777,synapse
L1-D01-g.bmp,489,750,497,758,synapse
L1-D01-g.bmp,498,753,506,761,synapse
L1-D01-g.bmp,547,769,555,777,synapse
L1-D01-g.bmp,618,742,626,750,synapse
L1-D01-g.bmp,624,744,632,752,synapse
L1-D01-g.bmp,622,716,630,724,synapse
L1-D01-g.bmp,645,720,653,728,synapse
L1-D01-g.bmp,654,728,662,736,synapse
L1-D01-g.bmp,650,728,658,736,synapse
L1-D01-g.bmp,643,693,651,701,synapse
L1-D01-g.bmp,639,681,647,689,synapse
L1-D01-g.bmp,647,667,655,675,synapse
L1-D01-g.bmp,620,665,628,673,synapse
L1-D01-g.bmp,576,654,584,662,synapse
L1-D01-g.bmp,571,717,579,725,synapse
L1-D01-g.bmp,665,645,673,653,synapse
L1-D01-g.bmp,660,645,668,653,synapse
L1-D01-g.bmp,602,649,610,657,synapse
L1-D01-g.bmp,597,662,605,670,synapse
L1-D01-g.bmp,258,615,266,623,synapse
L1-D01-g.bmp,254,616,262,624,synapse
L1-D01-g.bmp,264,610,272,618,synapse
L1-D01-g.bmp,249,608,257,616,synapse
L1-D01-g.bmp,251,598,259,606,synapse
L1-D01-g.bmp,251,589,259,597,synapse
L1-D01-g.bmp,257,584,265,592,synapse
L1-D01-g.bmp,280,586,288,594,synapse
L1-D01-g.bmp,270,557,278,565,synapse
L1-D01-g.bmp,256,563,264,571,synapse
L1-D01-g.bmp,237,580,245,588,synapse
L1-D01-g.bmp,232,583,240,591,synapse
L1-D01-g.bmp,220,612,228,620,synapse
L1-D01-g.bmp,230,611,238,619,synapse
L1-D01-g.bmp,208,632,216,640,synapse
L1-D01-g.bmp,268,782,276,790,synapse
L1-D01-g.bmp,276,778,284,786,synapse
L1-D01-g.bmp,270,777,278,785,synapse
L1-D01-g.bmp,210,763,218,771,synapse
L1-D01-g.bmp,202,762,210,770,synapse
L1-D01-g.bmp,246,708,254,716,synapse
L1-D01-g.bmp,252,710,260,718,synapse
L1-D01-g.bmp,314,660,322,668,synapse
L1-D01-g.bmp,304,654,312,662,synapse
L1-D01-g.bmp,328,641,336,649,synapse
L1-D01-g.bmp,345,592,353,600,synapse
L1-D01-g.bmp,923,600,931,608,synapse
L1-D01-g.bmp,905,578,913,586,synapse
L1-D01-g.bmp,879,573,887,581,synapse
L1-D01-g.bmp,877,556,885,564,synapse
L1-D01-g.bmp,893,552,901,560,synapse
L1-D01-g.bmp,899,517,907,525,synapse
L1-D01-g.bmp,866,532,874,540,synapse
L1-D01-g.bmp,858,521,866,529,synapse
L1-D01-g.bmp,847,543,855,551,synapse
L1-D01-g.bmp,823,534,831,542,synapse
L1-D01-g.bmp,789,519,797,527,synapse
L1-D01-g.bmp,767,574,775,582,synapse
L1-D01-g.bmp,840,461,848,469,synapse
L1-D01-g.bmp,878,445,886,453,synapse
L1-D01-g.bmp,872,438,880,446,synapse
L1-D01-g.bmp,942,476,950,484,synapse
L1-D01-g.bmp,781,315,789,323,synapse
L1-D01-g.bmp,759,337,767,345,synapse
L1-D01-g.bmp,803,326,811,334,synapse
L1-D01-g.bmp,812,329,820,337,synapse
L1-D01-g.bmp,821,317,829,325,synapse
L1-D01-g.bmp,792,313,800,321,synapse
L1-D01-g.bmp,791,296,799,304,synapse
L1-D01-g.bmp,806,297,814,305,synapse
L1-D01-g.bmp,795,288,803,296,synapse
L1-D01-g.bmp,795,282,803,290,synapse
L1-D01-g.bmp,775,271,783,279,synapse
L1-D01-g.bmp,766,275,774,283,synapse
L1-D01-g.bmp,953,379,961,387,synapse
L1-D01-g.bmp,895,406,903,414,synapse
L1-D01-g.bmp,910,424,918,432,synapse
L1-D01-g.bmp,921,446,929,454,synapse
L1-D01-g.bmp,870,354,878,362,synapse
L1-D01-g.bmp,947,318,955,326,synapse
L1-D01-g.bmp,921,363,929,371,synapse
L1-D01-g.bmp,988,440,996,448,synapse
L1-D01-g.bmp,995,347,1003,355,synapse
L1-D01-g.bmp,859,252,867,260,synapse
L1-D01-g.bmp,868,244,876,252,synapse
L1-D01-g.bmp,851,249,859,257,synapse
L1-D01-g.bmp,839,259,847,267,synapse
L1-D01-g.bmp,810,276,818,284,synapse
L1-D01-g.bmp,803,243,811,251,synapse
L1-D01-g.bmp,793,250,801,258,synapse
L1-D01-g.bmp,767,240,775,248,synapse
L1-D01-g.bmp,753,233,761,241,synapse
L1-D01-g.bmp,729,218,737,226,synapse
L1-D01-g.bmp,748,198,756,206,synapse
L1-D01-g.bmp,748,192,756,200,synapse
L1-D01-g.bmp,731,202,739,210,synapse
L1-D01-g.bmp,862,235,870,243,synapse
L1-D01-g.bmp,854,232,862,240,synapse
L1-D01-g.bmp,677,227,685,235,synapse
L1-D01-g.bmp,678,233,686,241,synapse
L1-D01-g.bmp,630,252,638,260,synapse
L1-D01-g.bmp,625,251,633,259,synapse
L1-D01-g.bmp,610,256,618,264,synapse
L1-D01-g.bmp,595,226,603,234,synapse
L1-D01-g.bmp,586,233,594,241,synapse
L1-D01-g.bmp,893,296,901,304,synapse
L1-D01-g.bmp,889,271,897,279,synapse
L1-D01-g.bmp,908,298,916,306,synapse
L1-D01-g.bmp,816,266,824,274,synapse
L1-D01-g.bmp,814,353,822,361,synapse
L1-D01-g.bmp,744,317,752,325,synapse
L1-D01-g.bmp,704,315,712,323,synapse
L1-D01-g.bmp,727,309,735,317,synapse
L1-D01-g.bmp,730,290,738,298,synapse
L1-D01-g.bmp,739,354,747,362,synapse
L1-D01-g.bmp,646,345,654,353,synapse
L1-D01-g.bmp,662,344,670,352,synapse
L1-D01-g.bmp,1016,256,1024,264,synapse
L1-D01-g.bmp,271,484,279,492,synapse
L1-D01-g.bmp,255,480,263,488,synapse
L1-D01-g.bmp,279,472,287,480,synapse
L1-D01-g.bmp,282,483,290,491,synapse
L1-D01-g.bmp,303,471,311,479,synapse
L1-D01-g.bmp,345,472,353,480,synapse
L1-D01-g.bmp,355,475,363,483,synapse
L1-D01-g.bmp,405,456,413,464,synapse
L1-D01-g.bmp,412,448,420,456,synapse
L1-D01-g.bmp,388,418,396,426,synapse
L1-D01-g.bmp,417,417,425,425,synapse
L1-D01-g.bmp,394,402,402,410,synapse
L1-D01-g.bmp,294,519,302,527,synapse
L1-D01-g.bmp,274,440,282,448,synapse
L1-D01-g.bmp,334,460,342,468,synapse
L1-D01-g.bmp,310,545,318,553,synapse
L1-D01-g.bmp,305,536,313,544,synapse
L1-D01-g.bmp,227,561,235,569,synapse
L1-D01-g.bmp,449,351,457,359,synapse
L1-D01-g.bmp,497,330,505,338,synapse
L1-D01-g.bmp,489,340,497,348,synapse
L1-D01-g.bmp,484,333,492,341,synapse
L1-D01-g.bmp,512,298,520,306,synapse
L1-D01-g.bmp,534,306,542,314,synapse
L1-D01-g.bmp,583,300,591,308,synapse
L1-D01-g.bmp,519,280,527,288,synapse
L1-D01-g.bmp,397,314,405,322,synapse
L1-D01-g.bmp,323,372,331,380,synapse
L1-D01-g.bmp,430,363,438,371,synapse
L1-D01-g.bmp,409,368,417,376,synapse
L1-D01-g.bmp,386,397,394,405,synapse
L1-D01-g.bmp,378,401,386,409,synapse
L1-D01-g.bmp,285,515,293,523,synapse
L1-D01-g.bmp,414,464,422,472,synapse
L1-D01-g.bmp,409,431,417,439,synapse
L1-D01-g.bmp,410,439,418,447,synapse
L1-D01-g.bmp,511,384,519,392,synapse
L1-D01-g.bmp,463,384,471,392,synapse
L1-D01-g.bmp,579,278,587,286,synapse
L1-D01-g.bmp,567,308,575,316,synapse
L1-D01-g.bmp,500,227,508,235,synapse
L1-D01-g.bmp,531,240,539,248,synapse
L1-D01-g.bmp,553,227,561,235,synapse
L1-D01-g.bmp,542,238,550,246,synapse
L1-D01-g.bmp,534,252,542,260,synapse
L1-D01-g.bmp,744,533,752,541,synapse
L1-D01-g.bmp,757,522,765,530,synapse
L1-D01-g.bmp,764,514,772,522,synapse
L1-D01-g.bmp,784,508,792,516,synapse
L1-D01-g.bmp,797,510,805,518,synapse
L1-D01-g.bmp,915,553,923,561,synapse
L1-D01-g.bmp,903,539,911,547,synapse
L1-D01-g.bmp,748,580,756,588,synapse
L1-D01-g.bmp,697,594,705,602,synapse
L1-D01-g.bmp,660,589,668,597,synapse
L1-D01-g.bmp,667,583,675,591,synapse
L1-D01-g.bmp,646,534,654,542,synapse
L1-D01-g.bmp,634,541,642,549,synapse
L1-D01-g.bmp,533,548,541,556,synapse
L1-D01-g.bmp,526,536,534,544,synapse
L1-D01-g.bmp,522,542,530,550,synapse
L1-D01-g.bmp,610,477,618,485,synapse
L1-D01-g.bmp,678,440,686,448,synapse
L1-D01-g.bmp,647,468,655,476,synapse
L1-D01-g.bmp,636,469,644,477,synapse
L1-D01-g.bmp,641,448,649,456,synapse
L1-D01-g.bmp,620,441,628,449,synapse
L1-D01-g.bmp,617,360,625,368,synapse
L1-D01-g.bmp,635,369,643,377,synapse
L1-D01-g.bmp,692,194,700,202,synapse
L1-D01-g.bmp,708,227,716,235,synapse
L1-D01-g.bmp,697,220,705,228,synapse
L1-D01-g.bmp,674,256,682,264,synapse
L1-D01-g.bmp,658,246,666,254,synapse
L1-D01-g.bmp,656,267,664,275,synapse
L1-D01-g.bmp,652,276,660,284,synapse
L1-D01-g.bmp,637,279,645,287,synapse
L1-D01-g.bmp,772,232,780,240,synapse
L1-D01-g.bmp,820,281,828,289,synapse
L1-D01-g.bmp,653,314,661,322,synapse
L1-D01-g.bmp,686,299,694,307,synapse
L1-D01-g.bmp,608,272,616,280,synapse
L1-D01-g.bmp,467,326,475,334,synapse
L1-D01-g.bmp,612,311,620,319,synapse
L1-D01-g.bmp,618,352,626,360,synapse
L1-D01-g.bmp,634,348,642,356,synapse
L1-D01-g.bmp,802,603,810,611,synapse
L1-D01-g.bmp,823,615,831,623,synapse
L1-D01-g.bmp,786,591,794,599,synapse
L1-D01-g.bmp,785,541,793,549,synapse
L1-D01-g.bmp,738,550,746,558,synapse
L1-D01-g.bmp,720,552,728,560,synapse
L1-D01-g.bmp,676,638,684,646,synapse
L1-D01-g.bmp,670,639,678,647,synapse
L1-D01-g.bmp,655,636,663,644,synapse
L1-D01-g.bmp,621,648,629,656,synapse
L1-D01-g.bmp,631,649,639,657,synapse
L1-D01-g.bmp,611,682,619,690,synapse
L1-D01-g.bmp,472,674,480,682,synapse
L1-D01-g.bmp,489,648,497,656,synapse
L1-D01-g.bmp,770,561,778,569,synapse
L1-D01-g.bmp,783,570,791,578,synapse
L1-D01-g.bmp,655,667,663,675,synapse
L1-D01-g.bmp,642,607,650,615,synapse
L1-D01-g.bmp,846,481,854,489,synapse
L1-D01-g.bmp,501,501,509,509,synapse
L1-D01-g.bmp,515,499,523,507,synapse
L1-D01-g.bmp,517,504,525,512,synapse
L1-D01-g.bmp,1015,414,1023,422,synapse
L1-D01-g.bmp,877,355,885,363,synapse
L1-D01-g.bmp,901,338,909,346,synapse
L1-D01-g.bmp,944,342,952,350,synapse
L1-D01-g.bmp,916,304,924,312,synapse
L1-D01-g.bmp,864,307,872,315,synapse
L1-D01-g.bmp,868,343,876,351,synapse
L1-D01-g.bmp,816,431,824,439,synapse
L1-D01-g.bmp,850,436,858,444,synapse
L1-D01-g.bmp,841,440,849,448,synapse
L1-D01-g.bmp,934,275,942,283,synapse
